Country Name,Country Code,Series Name,Series Code,2023 [YR2023],2010 [YR2010],2022 [YR2022],2020 [YR2020],2021 [YR2021],2018 [YR2018],2019 [YR2019],2017 [YR2017],2016 [YR2016],2014 [YR2014],2015 [YR2015],2013 [YR2013],2012 [YR2012],2011 [YR2011],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2000 [YR2000],2001 [YR2001],1999 [YR1999]
Viet Nam,VNM,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,2.50224780693105,..,0.24608440774523,0.514636617778146,0.805068098344628,0.534177060281277,0.789160344404495,0.715993530958812,1.91292956356816,1.02811893209657,2.05325337284189,2.81007147735673,3.27525978665883,5.01451138214462,6.68739499007274,6.97466354300629,6.52001677321892,3.94793969682949,3.76063711024843,5.90885741480011,4.57087072173999,2.87244647071265
Viet Nam,VNM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viet Nam,VNM,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,34.3450560815081,..,39.4347683207361,39.4347683207361,38.7344502263671,39.5241027473527,38.8279627189274,38.8407942894887,34.6991265943562,38.7634300520449,34.6726704451298,34.4331120376958,34.3732843043373,32.1943447296182,32.2191850892757,32.1384618827057,31.5915760957203,30.7575708710936,30.4459829335051,28.2260657107953,30.4831399273522,25.8471842452917
Viet Nam,VNM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,15.3750906872377,11.8771079380377,12.6554035685555,12.5603701365009,12.3066684310427,11.7845285540384,12.9298794852358,13.818255373086,14.8803489262721,14.4747261789554,15.2156122465137,16.1995076403937,16.2591484896281,18.655099701709,18.7267854535521,19.2999788840494,21.8076993514673,22.5424367056108,23.0294421776834,24.5345819955349,23.2410475903552,25.4344379935091
Viet Nam,VNM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,22.7761393355962,..,22.7761393355962,..,22.7761393355962,22.7761393355962,22.7761393355962,22.7761393355962,22.7761393355962,22.7761393355962,22.7761393355962,22.7761393355962,22.7761393355962,22.7761393355962,22.7761393355962,22.7761393355962,22.2057203271938,21.6372489010072,21.1174670302153,19.9805241778421,20.5489956040287,19.4158366256747
Viet Nam,VNM,Coastal protection,EN.CLC.CSTP.ZS,..,..,..,89.27,..,89.06,89.27,89.1,89.15,88.77,88.9,88.82,88.96,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,Cooling Degree Days,EN.CLC.CDDY.XD,..,4160.67,..,4204.38,..,4135.12,4407.23,4071.75,4349.66,4027.47,4314.88,3965.49,4058.68,3612.06,3830.61,3941.13,3912.65,3791.17,4029.96,3994.65,3699.8,3845.87,3710.47
Viet Nam,VNM,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,..,2.336811009,..,..,..,2.487708863,..,2.494967345,2.464753903,2.450318741,2.459734938,2.459052047,2.456520886,2.350449285,2.232687041,..,..,..,..,..,..,..,..
Viet Nam,VNM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,83.37,113.65,107.14,112.81,105.9,105.36,102.45,100.74,98.54,100.72,95.5,93.58,87.35,76.31,73.15,70.23,68.6,65.04,62.35,56.45,58.15,53.3
Viet Nam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,..,42.7332154461943,..,46.7190017515929,46.9611618580284,46.2346815387217,46.4768416451573,45.9963369846492,45.8783548775157,44.4428488915694,44.8711640388917,44.0639521125592,43.5708247064191,43.1647323195567,41.2943261730623,40.7502549593184,40.2320697359967,40.0738026897152,39.5565130454414,38.9788826275962,37.8836880344628,38.3956282747758,35.464333773695
Viet Nam,VNM,Heat Index 35,EN.CLC.HEAT.XD,..,25.71,..,32.38,..,16.78,33.04,20.53,28.63,22.4,27.96,17.89,13.94,10.13,14.18,10.12,13.07,11.95,17.01,13.91,8.4,12.56,8.8
Viet Nam,VNM,Heating Degree Days,EN.CLC.HDDY.XD,..,199.96,..,204.57,..,251.43,162.81,216.38,276.52,308.15,230.68,303.4,301.25,451.88,235.8,233.02,346.42,290.35,248.42,235.61,266.12,273.43,285.85
Viet Nam,VNM,Land Surface Temperature,EN.LND.LTMP.DC,..,27.8117522,..,28.312713,27.5627712,27.8129576,28.4376756,27.5624588,28.4380789,27.3124368,28.5634438,27.687166,28.1875888,27.4368874,27.811572,27.812024,27.6876142,27.3128659,27.8121449,27.6865151,27.6871727,27.3123351,..
Viet Nam,VNM,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,..,18.1303153792,..,18.1303153792,..,18.1303153792,18.1303153792,18.1303153792,18.1303153792,18.1303153792,18.1303153792,18.1303153792,18.1303153792,18.1303153792,18.1303153792,18.1303153792,18.1303153792,17.6762491141,17.223733168,16.8099751949,15.9049433026,16.3574592488,15.4554394047
Viet Nam,VNM,"Mammal species, threatened",EN.MAM.THRD.NO,..,..,..,..,..,56,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,Population density (people per sq. km of land area),EN.POP.DNST,..,279.006339093631,..,308.359102061392,310.973231577167,302.825616008729,305.577071681306,300.038761594497,297.161429797662,291.142141423425,294.181235102096,288.388578631689,284.891790580526,282.009668543558,271.188928134938,268.392397576688,265.768099681304,265.460144483504,262.765907698262,259.675762357108,253.973966437343,256.574550773088,240.018780914928
Viet Nam,VNM,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,..,-1.47270617,..,-1.1450692,-0.187277941,0.303621954,-1.779750355,1.365271829,0.109973199,-0.928960164,-0.255682822,1.259648521,1.018355364,0.653664518,-0.100423767,-0.436480837,0.333472693,-1.484410325,-1.578529806,1.221514134,-0.369619775,1.648637481,1.511528705
Viet Nam,VNM,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,2.92950655009295,2.92950655111637,2.92950655009295,2.92950692092655,2.92950655111637,2.92950692092655,2.92944743522906,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,Tree Cover Loss (hectares),AG.LND.FRLS.HA,..,174256,..,207641,193074,225155,216779,286940,353446,217342,217883,132423,181242,130786,80225,78777,102211,73881,43008,49625,..,..,..
Viet Nam,VNM,Control of Corruption: Estimate,CC.EST,..,-0.622543275356293,-0.287282675504684,-0.37394705414772,-0.307860314846039,-0.511549293994904,-0.545818030834198,-0.628040134906769,-0.489483952522278,-0.438092947006226,-0.457813322544098,-0.482674777507782,-0.532105982303619,-0.614729940891266,-0.630165636539459,-0.747617363929749,-0.7295823097229,-0.756660282611847,-0.49087256193161,-0.560990810394287,-0.584863126277924,..,..
